legal_company_name,user_input,label
BANCO BRADESCO S.A. - BRADESCO,BANCO BRADESCO,1
HAPVIDA ASSISTENCIA MEDICA S.A. - CENTRAL DE ATENDIMENTO RECIFE,HAPVIDA MEDICA,0
HAPVIDA ASSISTENCIA MEDICA S.A. - HAPVIDA,HAPVIDA MEDICA,1
"BANCO BRADESCO S.A. - BRADESCO PA MARACANA, PA",BANCO BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BANCO BRADESCO,1
BANCO BRADESCO S.A. - BRADESCO AG. AVENIDA DOUTOR JOSE RUFINO,BRADESCO AG. AV,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO AG. AV,1
"BANCO BRADESCO S.A. - BRADESCO PA BAYEUX, PB",BRADESCO P.B.,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO P.B.,1
"BANCO BRADESCO S.A. - BRADESCO PA MORRO DO PILAR, MG",BRADESCO S.A.,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO S.A.,1
"BANCO BRADESCO S.A. - BRADESCO PA - UAUA, BA",BRADESCO BAHIA,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO BAHIA,1
"BANCO BRADESCO S.A. - BRADESCO PA HORTO FLORESTAL - URB. SAO PAULO, SP",BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
BANCO BRADESCO S.A. - BRADESCO AG AVENIDA PRESIDENTE VARGAS,BRADESCO AB,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO AB,1
"BANCO BRADESCO S.A. - BRADESCO PA - ICO URBANO, CE",BRADESCO URB,0
"BANCO BRADESCO S.A. - BRADESCO PA SAUDE - URB. SAO PAULO, SP",BRADESCO URB,1
FUNDO MUNICIPAL DE TURISMO - FUMTUR,FUNDO TURISMO,0
FUNDO MUNICIPAL DE TURISMO - FUNDO MUNICIPAL DE TURISMO,FUNDO TURISMO,1
"BANCO BRADESCO S.A. - BRADESCO PA FEIRA GRANDE, AL",BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
COOP - COOPERATIVA DE CONSUMO - COOP - COOPERATIVA DE CONSUMO,COOP COOPERATIVA,0
COOP - COOPERATIVA DE CONSUMO - COOP-COOPERATIVA DE CONSUMO,COOP COOPERATIVA,1
BANCO BRADESCO S.A. - BRADESCO AG MARINGA EST UNIF,BRADESCO UNIF,0
BANCO BRADESCO S.A. - BRADESCO EST UNIF,BRADESCO UNIF,1
HAPVIDA ASSISTENCIA MEDICA S.A. - DIAGNOSTICO VIA PRINCIPAL 08,DIAGNOSTICO 08,0
HAPVIDA ASSISTENCIA MEDICA S.A. - AMERICA DIAGNOSTICOS,DIAGNOSTICO 08,1
BANCO BRADESCO S.A. - BRADESCO AG. JORGE AMADO,BRADESCO AG.,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO AG.,1
BANCO BRADESCO S.A. - BRADESCO AG. RIO DAS PEDRAS EST UNIF,BRADESCO EST UNIF,0
BANCO BRADESCO S.A. - BRADESCO EST UNIF,BRADESCO EST UNIF,1
BANCO BRADESCO S.A. - BRADESCO AG JANUARIA,BRADECO,0
"BANCO BRADESCO S.A. - BRADESCO PAA ESPIRITO SANTO, RN",BRADECO,1
"BANCO BRADESCO S.A. - BRADESCO PA IGARAPE, MG",BRADESCO IGRAPE,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO IGRAPE,1
"BANCO BRADESCO S.A. - BRADESCO PA VILA MILITAR - URB. RIO DE JANEIRO, RJ",BRADESCO RIO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO RIO,1
"BANCO BRADESCO S.A. - AGENCIA EMPRESAS SANTANA I - URB. SAO PAULO, SP",AJENSIA BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,AJENSIA BRADESCO,1
HAPVIDA ASSISTENCIA MEDICA S.A. - COLETA ZONA SUL SAO JOSE DOS CAMPOS,HAPVIDA,0
HAPVIDA ASSISTENCIA MEDICA S.A. - HAPVIDA,HAPVIDA,1
BANCO BRADESCO S.A. - BRADESCO AG. SAO BENTO,BRADESCO AG,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO AG,1
HAPVIDA ASSISTENCIA MEDICA S.A. - HOSPITAL RIO AMAZONAS,HOSPITAL RIO,0
HAPVIDA ASSISTENCIA MEDICA S.A. - HOSPITAL RIO NEGRO,HOSPITAL RIO,1
BANCO BRADESCO S.A. - BRADESCO AG. CAMPO LARGO EST UNIF,BRADESCO CAMPO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO CAMPO,1
BANCO BRADESCO S.A. - BRADESCO AG. ITABUNA - CENTRO EST UNIF,BRADESCO SENTRO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO SENTRO,1
BANCO BRADESCO S.A. - BRADESCO AG. JARDIM PRIMAVERA,BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
BANCO BRADESCO S.A. - BRADESCO AG. PRIME NOSSA SENHORA DO SABARA,BRADESCO AG. PRIME NOSSA,0
BANCO BRADESCO S.A. - BRADESCO AG. PRIME PIRACICABA,BRADESCO AG. PRIME NOSSA,1
"BANCO BRADESCO S.A. - AGENCIA EMPRESAS CURITIBA V - URB. CURITIBA, PR",AGENCIA EMPRESAS,0
"BANCO BRADESCO S.A. - AGENCIA EMPRESAS CONTAGEM - URB. CONTAGEM, MG",AGENCIA EMPRESAS,1
SUPERMERCADO SUPERPAO S/A - SUPERMERCADO SUPERPAO,SUPERMERCADO,0
SUPERMERCADO SUPERPAO S/A - SUPERMERCADO SUPERPAO LTDA,SUPERMERCADO,1
BANCO BRADESCO S.A. - BRADESCO AG PRESIDENTE VARGAS EST UNIF,BRADESCO AG P VARGAS,0
BANCO BRADESCO S.A. - BRADESCO AG AVENIDA PRESIDENTE VARGAS,BRADESCO AG P VARGAS,1
"BANCO BRADESCO S.A. - BRADESCO PA PARNAMIRIM, PE",BRADESCO PE,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO PE,1
"BANCO BRADESCO S.A. - PA SAO JOAQUIM DE BICAS - SAO JOAQUIM DE BICAS, MG",BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
"BANCO BRADESCO S.A. - BRADESCO PAA SAUBARA, BA",BREDESCO,0
"BANCO BRADESCO S.A. - BRADESCO PAA ROCHEDO, MS",BREDESCO,1
"BANCO BRADESCO S.A. - BRADESCO PAA HEITORAI, GO",BRADESCO GO,0
"BANCO BRADESCO S.A. - BRADESCO PA - IACIARA, GO",BRADESCO GO,1
"BANCO BRADESCO S.A. - BRADESCO UAD DEPOSITO E ALMOXARIFADO EMBU DAS ARTES, SP",BANCO BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BANCO BRADESCO,1
HAPVIDA ASSISTENCIA MEDICA S.A. - ADMINISTRATIVO GUARIBA,HAP VIDA,0
HAPVIDA ASSISTENCIA MEDICA S.A. - VIDA & IMAGEM PAULISTA,HAP VIDA,1
HAPVIDA ASSISTENCIA MEDICA S.A. - PROMED GOIAS,PROMED G,0
PROMED COMERCIO E REPRESENTACOES LTDA - PROMED MARANHAO,PROMED G,1
EUCATUR-EMPRESA UNIAO CASCAVEL DE TRANSPORTES E TURISMO LTDA - EMPRESA UNIAO CASCAVEL,CASCAVEL TRANSPORTES,0
ENCEVEL ENCANAMENTOS CASCAVEL LTDA - ENCEVEL ENCANAMENTO,CASCAVEL TRANSPORTES,1
BANCO BRADESCO S.A. - BRADESCO AG. PALMAS - CENTRO EST UNIF,BRADESCO SENTRO EST UNIF,0
BANCO BRADESCO S.A. - BRADESCO AG. NITEROI - CENTRO EST UNIF,BRADESCO SENTRO EST UNIF,1
"BANCO BRADESCO S.A. - BRADESCO PA VILA EXTREMA - D.M. DE PORTO VELHO, RO",BRADESCO PA,0
"BANCO BRADESCO S.A. - BRADESCO PA SAO PAULO, SP",BRADESCO PA,1
BANCO BRADESCO S.A. - BRADESCO AG. PRIME JABAQUARA,BRADESCO AG,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO AG,1
"BANCO BRADESCO S.A. - BRADESCO PA CENTRAL DE MINAS, MG",BREDESCO,0
"BANCO BRADESCO S.A. - BRADESCO PAA ROCHEDO, MS",BREDESCO,1
BANCO BRADESCO S.A. - BRADESCO AG. JOSE WALTER,BANCO BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BANCO BRADESCO,1
"BANCO BRADESCO S.A. - BRADESCO PA TUPY - URB. JOINVILLE, SC",BANCO BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BANCO BRADESCO,1
BANCO BRADESCO S.A. - BRADESCO AG DIAMANTINO,BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
"BANCO BRADESCO S.A. - BRADESCO PA MARCIONILIO SOUZA, BA",BRADESCO PA,0
"BANCO BRADESCO S.A. - BRADESCO PA SAO PAULO, SP",BRADESCO PA,1
COOPERATIVA AGRICOLA MISTA GENERAL OSORIO LTDA - UNIDADE COTRIBA CANDELARIA,UNIDADE COTRIBA,0
COOPERATIVA AGRICOLA MISTA GENERAL OSORIO LTDA - UNIDADE COTRIBA RS 223,UNIDADE COTRIBA,1
"BANCO BRADESCO S.A. - BRADESCO PA SANTA LUCIA, SP",BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
SUPERMERCADO VITORIA ITABATA LTDA - SUPERMERCADO VITORIA,BITORIA ITABATA,0
BANCO BRADESCO S.A. - AG ITABERAI,BITORIA ITABATA,1
BANCO BRADESCO S.A. - BRADESCO AG. CAIS DO APOLO-TRIB. DO TRABALHO EST UNIF,BRADESCO AG,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO AG,1
BANCO BRADESCO S.A. - BRADESCO AG ARARAQUARA EST UNIF,BANCO BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BANCO BRADESCO,1
HAPVIDA ASSISTENCIA MEDICA S.A. - VIDA & IMAGEM CONJUNTO CEARA,VIDA & IMAGEM,0
HAPVIDA ASSISTENCIA MEDICA S.A. - VIDA & IMAGEM PAULISTA,VIDA & IMAGEM,1
"BANCO BRADESCO S.A. - BRADESCO PAA SAO JOAO DE PIRABAS, PA",BRADESCO PAA,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO PAA,1
BANCO BRADESCO S.A. - BRADESCO AG. NOVA VICOSA,BRADESCO AGENCIA,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO AGENCIA,1
"BANCO BRADESCO S.A. - UAD PIRITUBA, SP",BRADESCO S.A.,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO S.A.,1
HAPVIDA ASSISTENCIA MEDICA S.A. - HAPCLINICA CONSELHEIRO AGUIAR,HAPCLINICA,0
HAPVIDA ASSISTENCIA MEDICA S.A. - HAPCLINICA METROPOLITANA,HAPCLINICA,1
"BANCO BRADESCO S.A. - AG. CORPORATE PIRACICABA, SP",BRADESCO SP AGÊNCIA,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO SP AGÊNCIA,1
BANCO BRADESCO S.A. - BRADESCO AG. CONSOLACAO EST UNIF,BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
"BANCO BRADESCO S.A. - BRADESCO PA ESTRADA DOS ROMEIROS - URB. BARUERI, SP",BRADESCO URB,0
"BANCO BRADESCO S.A. - BRADESCO PA SAUDE - URB. SAO PAULO, SP",BRADESCO URB,1
BANCO BRADESCO S.A. - BRADESCO AG SANTA INES EST UNIF,BRADESCO AG S.A.,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO AG S.A.,1
"BANCO BRADESCO S.A. - BRADESCO PA AGUA DOCE DO NORTE, ES",BRADESCO DO NORTE ES,0
BANCO BRADESCO S.A. - BRADESCO AG PORTO ALEGRE DO NORTE,BRADESCO DO NORTE ES,1
BANCO BRADESCO S.A. - BRADESCO AG CENTER LAPA EST UNIF,BRADESCO AGENCIA,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO AGENCIA,1
"BANCO BRADESCO S.A. - BRADESCO AG. AGUAS FORMOSAS, MG",BREDESCO,0
"BANCO BRADESCO S.A. - BRADESCO PAA ROCHEDO, MS",BREDESCO,1
"BANCO BRADESCO S.A. - AGENCIA EMPRESAS JAGUARE I - URB. SAO PAULO, SP",JAGUARE ENPRESAS,0
"BANCO BRADESCO S.A. - BRADESCO AG. JAGUARIBE, CE",JAGUARE ENPRESAS,1
"BANCO BRADESCO S.A. - BRADESCO PA GARUVA, SC",BRADESCO S.A.,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO S.A.,1
MITRA ARQUIDIOCESANA DE SAO PAULO - PAROQUIA NOSSA SENHORA DAGLORIA,MITRA SAO PAULO,0
MITRA ARQUIDIOCESANA DE SAO PAULO - PAROQUIA SAO JOSE,MITRA SAO PAULO,1
BANCO BRADESCO S.A. - BRADESCO PCM BTC CAMPINAS,BRADESCO BTC,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO BTC,1
BANCO BRADESCO S.A. - BRADESCO,BANCO BRADESK,0
BANCO BRADESCO S.A. - BRADESCO AG. MAUES,BANCO BRADESK,1
"BANCO BRADESCO S.A. - BRADESCO PAA OLEO, SP",BRADESCO SP,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO SP,1
HAPVIDA ASSISTENCIA MEDICA S.A. - SEDE ADMINISTRATIVA TRES LAGOAS,HAPVIDA ASSISTENCIA,0
HAPVIDA ASSISTENCIA MEDICA S.A. - HAPVIDA,HAPVIDA ASSISTENCIA,1
CAIXA DE ASSISTENCIA DOS ADVOGADOS DE SAO PAULO - CAASP SOROCABA,CAASP ADBOGADOS,0
CAIXA DE ASSISTENCIA DOS ADVOGADOS DE SAO PAULO - CAASPSHOP,CAASP ADBOGADOS,1
"BANCO BRADESCO S.A. - BRADESCO PAA CARACOL, MS",BREDESCO,0
"BANCO BRADESCO S.A. - BRADESCO PAA ROCHEDO, MS",BREDESCO,1
HAPVIDA ASSISTENCIA MEDICA S.A. - MAIS SAUDE SANTA EFIGENIA,HAPVIDA ASSISTENCIA,0
HAPVIDA ASSISTENCIA MEDICA S.A. - HAPVIDA,HAPVIDA ASSISTENCIA,1
"BANCO BRADESCO S.A. - BRADESCO PA CITY MOOCA - URB. SAO PAULO, SP",BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
HAPVIDA ASSISTENCIA MEDICA S.A. - CENTRAL DE ATENDIMENTO AGUA CLARA,HAPBIDA ASISTENSIA,0
HAPVIDA ASSISTENCIA MEDICA S.A. - HAPVIDA,HAPBIDA ASISTENSIA,1
BANCO BRADESCO S.A. - BRADESCO AG. RIBEIRAO PRETO EST UNIF,BRADESCO AG,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO AG,1
HAPVIDA ASSISTENCIA MEDICA S.A. - HOSPITAL RIO NEGRO,HAPBIDA ASISTENSIA,0
HAPVIDA ASSISTENCIA MEDICA S.A. - HAPVIDA,HAPBIDA ASISTENSIA,1
HAPVIDA ASSISTENCIA MEDICA S.A. - HOSPITAL E MATERNIDADE EUGENIA PINHEIRO,HAPBIDA ASISTENSIA,0
HAPVIDA ASSISTENCIA MEDICA S.A. - HAPVIDA,HAPBIDA ASISTENSIA,1
"BANCO BRADESCO S.A. - BRADESCO DIGITAL PJ CIDADE DE DEUS II - URB. OSASCO, SP",BRADESCO OSASCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO OSASCO,1
"BANCO BRADESCO S.A. - BRADESCO PA - SAO MIGUEL DO GUAPORE, RO",BRADESCO GUAPORE,0
"BANCO BRADESCO S.A. - BRADESCO PA GUAPORE, RS",BRADESCO GUAPORE,1
"BANCO BRADESCO S.A. - BRADESCO PAA ARACOIABA, PE",BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
"BANCO BRADESCO S.A. - BRADESCO PA TIMBIRAS,MA",BRADESCO BANCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO BANCO,1
MITRA ARQUIDIOCESANA DE SAO PAULO - PAROQUIA CRISTO REI,ARKIDIOSESANA CRISTO,0
MITRA ARQUIDIOCESANA DE SAO PAULO - PAROQUIA NOSSA SENHORA APARECIDA DOS FERROVIARIOS,ARKIDIOSESANA CRISTO,1
BANCO BRADESCO S.A. - BRADESCO AG. PRIME BARAO DE LIMEIRA,BRADESCO PRIME,0
BANCO BRADESCO S.A. - BRADESCO AG. PRIME PIRACICABA,BRADESCO PRIME,1
BANCO BRADESCO S.A. - AG GOIANESIA,BRADESCO GOIANESIA,0
BANCO BRADESCO S.A. - BRADESCO AG GOIATUBA,BRADESCO GOIANESIA,1
BANCO BRADESCO S.A. - BRADESCO AG. EIRUNEPE,BREDESCO,0
"BANCO BRADESCO S.A. - BRADESCO PAA ROCHEDO, MS",BREDESCO,1
BANCO BRADESCO S.A. - PA - DAKOTA NORDESTE S.A.,BANCO BRADES,0
BANCO BRADESCO S.A. - BRADESCO AG. MAUES,BANCO BRADES,1
BANCO BRADESCO S.A. - BRADESCO AG. ANANINDEUA - CENTRO EST UNIF,BRADECO,0
"BANCO BRADESCO S.A. - BRADESCO PAA ESPIRITO SANTO, RN",BRADECO,1
"BANCO BRADESCO S.A. - BRADESCO PA ILHA COMPRIDA, SP",BRADESCO IIA,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO IIA,1
"BANCO BRADESCO S.A. - BRADESCO PA CENTRO CIVICO - URB. CURITIBA, PR",BRADESCO SENTRO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO SENTRO,1
BANCO BRADESCO S.A. - AG PINHEIRO MARANHAO,BRADESCO AG PINHEIRO,0
"BANCO BRADESCO S.A. - BRADESCO PA PINHEIROS,ES",BRADESCO AG PINHEIRO,1
"BANCO BRADESCO S.A. - BRADESCO PA ANALANDIA, SP",BRADESCO SP,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO SP,1
"BANCO BRADESCO S.A. - BRADESCO PA FAZENDINHA - URB. SANTANA DE PARNAIBA, SP",BANCO BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BANCO BRADESCO,1
"BANCO BRADESCO S.A. - BRADESCO PAA DAMIANOPOLIS, GO",BRADESCO GO,0
"BANCO BRADESCO S.A. - BRADESCO PA - IACIARA, GO",BRADESCO GO,1
BANCO BRADESCO S.A. - BRADESCO PA SANTO ANTONIO DO JARDIM SP,BRADESCO ANTONIO,0
BANCO BRADESCO S.A. - BRADESCO AG. SANTO ANTONIO DO ICA,BRADESCO ANTONIO,1
"BANCO BRADESCO S.A. - BRADESCO PA - SANTA CARMEN, MT",BRADESCO SANTACARMEN,0
BANCO BRADESCO S.A. - BRADESCO AG SANTA ROSA,BRADESCO SANTACARMEN,1
HAPVIDA ASSISTENCIA MEDICA S.A. - CLINICA CALHAU,HAPBIDA CLINICA,0
HAPVIDA ASSISTENCIA MEDICA S.A. - CLINICA CENTRO,HAPBIDA CLINICA,1
"BANCO BRADESCO S.A. - BRADESCO AG. CEASA - URB. CURITIBA, PR EST UNIF",BANCO BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BANCO BRADESCO,1
"BANCO BRADESCO S.A. - BRADESCO PA VILA YARA - URB. OSASCO, SP",BRADESCO PA URB,0
"BANCO BRADESCO S.A. - BRADESCO PA - URUPES, SP",BRADESCO PA URB,1
BANCO BRADESCO S.A. - BRADESCO AG. RONDONOPOLIS EST UNIF,BREDESCO,0
"BANCO BRADESCO S.A. - BRADESCO PAA ROCHEDO, MS",BREDESCO,1
BANCO BRADESCO S.A. - BRADESCO AG. MESSEJANA,BANCO BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BANCO BRADESCO,1
HAPVIDA ASSISTENCIA MEDICA S.A. - CLINICA PORTUGAL,HAPVIDA MEDICA,0
HAPVIDA ASSISTENCIA MEDICA S.A. - HAPVIDA,HAPVIDA MEDICA,1
BANCO BRADESCO S.A. - BRADESCO AG AVENIDA VINTE E OITO DE ABRIL EST UNIF,BRADESCO 28 ABRIL,0
BANCO BRADESCO S.A. - BRADESCO AG JUINA,BRADESCO 28 ABRIL,1
BANCO BRADESCO S.A. - BRADESCO AG BAURU EST UNIF,BRADESCO AG,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO AG,1
HAPVIDA ASSISTENCIA MEDICA S.A. - CLINICA ALDEOTA,HAPVIDA ASSISTENCIA,0
HAPVIDA ASSISTENCIA MEDICA S.A. - HAPVIDA,HAPVIDA ASSISTENCIA,1
BANCO BRADESCO S.A. - BRADESCO PAB SOCIEDADE GUARULHENSE DE EDUCACAO,BRADESCO SOSIEDADE,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO SOSIEDADE,1
"BANCO BRADESCO S.A. - BRADESCO PA VILA REZENDE - URB. PIRACICABA, SP",BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
BANCO BRADESCO S.A. - BRADESCO AG. IBIPEBA EST UNIF,BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
"BANCO BRADESCO S.A. - BRADESCO PA BOQUEIRAO - URB. SANTOS, SP",BRADESCO PA BQ SANTOS,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO PA BQ SANTOS,1
"BANCO BRADESCO S.A. - BRADESCO PA RIO BANANAL, ES",BRADESCO PA,0
"BANCO BRADESCO S.A. - BRADESCO PA SAO PAULO, SP",BRADESCO PA,1
MITRA ARQUIDIOCESANA DE SAO PAULO - PAROQUIA SAO BERNARDO DE CLARAVAL,MITRA ARQUIDIOCESANA,0
MITRA ARQUIDIOCESANA DE SAO PAULO - CURIA METROPOLITANA DE SAO PAULO,MITRA ARQUIDIOCESANA,1
BANCO BRADESCO S.A. - BRADESCO AG. PRACA ALMIRANTE TAMANDARE EST UNIF,BRADESCO AGENCIA UNIF,0
BANCO BRADESCO S.A. - BRADESCO EST UNIF,BRADESCO AGENCIA UNIF,1
"BANCO BRADESCO S.A. - BRADESCO PA PINDAI, BA",BRADESCO PINDI,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO PINDI,1
"BANCO BRADESCO S.A. - BRADESCO PA ROBERTO - D. M. DE PINDORAMA, SP",BRADESCO D. M.,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO D. M.,1
"BANCO BRADESCO S.A. - BRADESCO PA ORIENTE, SP",BRADESCO PA ORENT,0
"BANCO BRADESCO S.A. - BRADESCO PA ESPERANTINOPOLIS, MA",BRADESCO PA ORENT,1
"BANCO BRADESCO S.A. - BRADESCO PA SAO MIGUEL DO TAPUIO, PI",BRADESCO TAPUIO,0
"BANCO BRADESCO S.A. - BRADESCO PA TAPURAH, MT",BRADESCO TAPUIO,1
BANCO BRADESCO S.A. - BRADESCO AG. URUARA EST UNIF,BRADESCO AG. URUARA,0
BANCO BRADESCO S.A. - BRADESCO AG. URUCUCA,BRADESCO AG. URUARA,1
"BANCO BRADESCO S.A. - BRADESCO PA SANTA MARIA DE JETIBA,ES",BRADESCO JETIBA,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO JETIBA,1
"BANCO BRADESCO S.A. - BRADESCO PA UARINI, AM",BANCO BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BANCO BRADESCO,1
"BANCO BRADESCO S.A. - BRADESCO PA VARGEM ALTA,ES",BRADESCO ALTA,0
BANCO BRADESCO S.A. - BRADESCO AG ALTAMIRA,BRADESCO ALTA,1
"BANCO BRADESCO S.A. - BRADESCO PA FLORES, PE",BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
"BANCO BRADESCO S.A. - BRADESCO PA AVENIDA PASCHOAL ARDITO - URB AMERICANA, SP",BRADESCO AVENIDA,0
BANCO BRADESCO S.A. - BRADESCO AG. PRIME AVENIDA DAS AMERICAS,BRADESCO AVENIDA,1
MARX SERVICOS E CONSTRUCOES  LTDA - SCP - RESIDENCIAL CAMPO BELLO,MARX SERBICOS,0
COOPERATIVA AGRICOLA MISTA GENERAL OSORIO LTDA - UNIDADE COTRIBA SANTANA DO LIVRAMENTO - FAXINA,MARX SERBICOS,1
"BANCO BRADESCO S.A. - BRADESCO PA RIO NOVO DO SUL, ES",BRADESCO NOVO SUL,0
"BANCO BRADESCO S.A. - BRADESCO AG. NOVO REPARTIMENTO, PA",BRADESCO NOVO SUL,1
DROGAFARMA DE FRANCA LTDA - DROGAFARMA RESTINGA,DROGAFARMA FRANCA,0
DROGAFARMA DE FRANCA LTDA - DROGAFARMA AEROPORTO,DROGAFARMA FRANCA,1
BANCO BRADESCO S.A. - BRADESCO AG TAMBAU,BRADESCO A.G.,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO A.G.,1
MITRA ARQUIDIOCESANA DE SAO PAULO - PAROQUIA NOSSA SENHORA DOPILAR,ARKIDIOSESANA SAO PAULO,0
MITRA ARQUIDIOCESANA DE SAO PAULO - PAROQUIA NOSSA SENHORA APARECIDA,ARKIDIOSESANA SAO PAULO,1
"BANCO BRADESCO S.A. - BRADESCO PA - NOVA RESENDE, MG",BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
BANCO BRADESCO S.A. - BRADESCO AG. PRIME BARAO DE ITAPURA,BRADESCO AG. PRIME BARAO,0
BANCO BRADESCO S.A. - BRADESCO AG. PRIME BARAO DE LIMEIRA,BRADESCO AG. PRIME BARAO,1
"BANCO BRADESCO S.A. - BRADESCO PAA MAXARANGUAPE, RN",BANCO BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BANCO BRADESCO,1
MITRA ARQUIDIOCESANA DE SAO PAULO - PAROQUIA NOSSA SENHORA DACASALUCE,NOSSA SENHORA,0
MITRA ARQUIDIOCESANA DE SAO PAULO - PAROQUIA NOSSA SENHORA DAS GRACAS,NOSSA SENHORA,1
"BANCO BRADESCO S.A. - BRADESCO PA AVENIDA SIQUEIRA CAMPOS - URB. JACAREI, SP",BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
"MARQUES, FRANCA & SANTOS ADVOCACIA E CONSULTORIA - MARQUES, FRANCA & SANTOS ADVOCACIA E CONSULTORIA",MARKES ADBOCASIA,0
BANCO BRADESCO S.A. - BRADESCO AG. LINHARES EST UNIF,MARKES ADBOCASIA,1
"BANCO BRADESCO S.A. - BRADESCO PA CIDADE UNIVERSITARIA - URB. SAO PAULO, SP",BRADESCO PA SIDADE,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO PA SIDADE,1
"BANCO BRADESCO S.A. - AGENCIA EMPRESAS PAULISTA II - URB. SAO PAULO, SP",BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
BANCO BRADESCO S.A. - BRADESCO AG. OURO BRANCO EST UNIF,BRADESCO AG. OURO,0
"BANCO BRADESCO S.A. - BRADESCO PA OURO BRANCO, AL",BRADESCO AG. OURO,1
"BANCO BRADESCO S.A. - BRADESCO PAA INHANGAPI, PA",BANCO BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BANCO BRADESCO,1
"BANCO BRADESCO S.A. - BRADESCO PAA LANDRI SALES, PI",BREDESCO,0
"BANCO BRADESCO S.A. - BRADESCO PAA ROCHEDO, MS",BREDESCO,1
BANCO BRADESCO S.A. - BRADESCO AG PORTAO EST UNIF,BRADESCO AGENT,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO AGENT,1
BANCO BRADESCO S.A. - BRADESCO PAA MARZAGAO,BRADESCO S.A.,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO S.A.,1
HAPVIDA ASSISTENCIA MEDICA S.A. - HAPCLINICA CAJAZEIRAS,HAPVIDA MEDICA,0
